http://zfin.org/ZDB-GENE-980526-340	ENSDARG00000017821
http://zfin.org/ZDB-GENE-020220-1	ENSDARG00000055543
http://zfin.org/ZDB-GENE-040121-1	ENSDARG00000070573
http://zfin.org/ZDB-GENE-070117-392	Not found
http://zfin.org/ZDB-GENE-050522-492	ENSDARG00000019362
http://zfin.org/ZDB-GENE-020507-3	ENSDARG00000027397
http://zfin.org/ZDB-GENE-000626-1	ENSDARG00000020610
http://zfin.org/ZDB-GENE-030131-3831	ENSDARG00000002720
http://zfin.org/ZDB-GENE-030131-6223	ENSDARG00000056801
http://zfin.org/ZDB-GENE-990415-131	ENSDARG00000052866
http://zfin.org/ZDB-GENE-031118-121	ENSDARG00000026294
http://zfin.org/ZDB-GENE-990603-9	ENSDARG00000037238
http://zfin.org/ZDB-GENE-030131-9572	ENSDARG00000069763
http://zfin.org/ZDB-GENE-021226-3	ENSDARG00000036279
http://zfin.org/ZDB-GENE-990415-75	ENSDARG00000021201
http://zfin.org/ZDB-GENE-990415-214	ENSDARG00000035966
http://zfin.org/ZDB-GENE-060118-1	ENSDARG00000056043
http://zfin.org/ZDB-GENE-060119-1	ENSDARG00000099390
http://zfin.org/ZDB-GENE-070117-706	Not found
http://zfin.org/ZDB-GENE-030131-966	ENSDARG00000041908
http://zfin.org/ZDB-GENE-050105-3	ENSDARG00000018534
http://zfin.org/ZDB-GENE-000209-4	ENSDARG00000005645
http://zfin.org/ZDB-GENE-040426-2364	ENSDARG00000062262
http://zfin.org/ZDB-GENE-070117-1997	Not found
http://zfin.org/ZDB-GENE-070117-2337	Not found
http://zfin.org/ZDB-GENE-030131-215	ENSDARG00000021124
http://zfin.org/ZDB-GENE-010611-1	ENSDARG00000101096
http://zfin.org/ZDB-GENE-040426-1236	ENSDARG00000007892
http://zfin.org/ZDB-GENE-040426-57	ENSDARG00000058203
http://zfin.org/ZDB-GENE-040426-2857	ENSDARG00000020442
http://zfin.org/ZDB-GENE-991026-3	ENSDARG00000039077
http://zfin.org/ZDB-GENE-020104-1	ENSDARG00000006615
http://zfin.org/ZDB-GENE-040616-4	ENSDARG00000011696
http://zfin.org/ZDB-GENE-030131-4744	ENSDARG00000095322
http://zfin.org/ZDB-GENE-070510-3	ENSDARG00000057125
http://zfin.org/ZDB-GENE-031002-2	ENSDARG00000056228
http://zfin.org/ZDB-GENE-020712-1	ENSDARG00000006272
http://zfin.org/ZDB-GENE-040426-757	ENSDARG00000016139
http://zfin.org/ZDB-GENE-021213-1	ENSDARG00000105117
http://zfin.org/ZDB-GENE-990415-171	ENSDARG00000018693
http://zfin.org/ZDB-GENE-040426-764	ENSDARG00000020077
http://zfin.org/ZDB-GENE-130131-1	ENSDARG00000088595
http://zfin.org/ZDB-GENE-070117-2442	Not found
http://zfin.org/ZDB-GENE-040426-1943	ENSDARG00000079110
http://zfin.org/ZDB-GENE-990415-256	ENSDARG00000057096
http://zfin.org/ZDB-GENE-980526-485	ENSDARG00000044774
http://zfin.org/ZDB-GENE-060825-162	ENSDARG00000044769
http://zfin.org/ZDB-GENE-980526-474	ENSDARG00000041430
http://zfin.org/ZDB-GENE-070117-2026	Not found
http://zfin.org/ZDB-GENE-980526-178	ENSDARG00000101540
http://zfin.org/ZDB-GENE-070117-2324	Not found
http://zfin.org/ZDB-GENE-070129-1	ENSDARG00000043443
http://zfin.org/ZDB-GENE-030828-10	ENSDARG00000002909
http://zfin.org/ZDB-GENE-080708-1	ENSDARG00000071336
http://zfin.org/ZDB-GENE-030826-1	ENSDARG00000075621
http://zfin.org/ZDB-GENE-040827-2	ENSDARG00000053318
http://zfin.org/ZDB-GENE-030505-1	ENSDARG00000104566
http://zfin.org/ZDB-GENE-120419-2	ENSDARG00000079216
http://zfin.org/ZDB-GENE-030131-1249	ENSDARG00000019260
http://zfin.org/ZDB-GENE-990415-9	ENSDARG00000014986
http://zfin.org/ZDB-GENE-980526-87	ENSDARG00000102464
